TransactionID,Timestamp,StoreName,BranchName,BranchID,TotalBranches,CustomerID,Category,Product,Quantity,UnitPrice,TotalAmount,Discount,FinalAmount,LoyaltyPoints,PaymentType
TXN021941,06-10-2024 16:26,SmartRetail,Koramangala,4,5,1050505,Snacks,Biscuits,5,30,150,19.3,130.7,1,Card
TXN021942,16-01-2025 13:17,SmartRetail,Whitefield,2,5,1022322,Beverages,Red Bull (250ml),1,125,125,4.33,120.67,1,Cash
TXN021943,28-11-2024 11:10,SmartRetail,Indiranagar,1,5,1000879,Groceries,Wheat Flour (5kg),5,250,1250,29.95,1220.05,12,Wallet
TXN021944,19-08-2024 12:16,SmartRetail,Koramangala,4,5,1020545,Beverages,Real Juice (1L),3,110,330,30.91,299.09,2,Card
TXN021945,22-12-2024 09:49,SmartRetail,Indiranagar,1,5,1090482,Beverages,Red Bull (250ml),2,125,250,9.1,240.9,2,Card
TXN021946,24-12-2024 09:05,SmartRetail,Koramangala,4,5,1087344,Personal Care,Soap (125g),4,40,160,21.53,138.47,1,Card
TXN021947,04-03-2025 16:04,SmartRetail,Indiranagar,1,5,1048278,Groceries,Cooking Oil (1L),2,130,260,32.44,227.56,2,UPI
TXN021948,27-07-2024 13:45,SmartRetail,Yelahanka,5,5,1092437,Snacks,Kurkure,2,15,30,1.66,28.34,0,Wallet
TXN021949,19-12-2024 13:12,SmartRetail,Indiranagar,1,5,1078751,Groceries,Salt (1kg),5,20,100,0.02,99.98,0,Wallet
TXN021950,21-09-2024 19:52,SmartRetail,Koramangala,4,5,1098594,Groceries,Rice (5kg),1,280,280,38.44,241.56,2,Cash
TXN021951,12-03-2025 20:39,SmartRetail,Jayanagar,3,5,1075677,Snacks,Chocolate,3,40,120,16.58,103.42,1,Wallet
TXN021952,20-07-2024 18:43,SmartRetail,Indiranagar,1,5,1017441,Snacks,Biscuits,2,30,60,6.21,53.79,0,Card
TXN021953,19-05-2025 08:07,SmartRetail,Koramangala,4,5,1033196,Personal Care,Shampoo (250ml),5,180,900,84.65,815.35,8,Cash
TXN021954,25-02-2025 08:27,SmartRetail,Whitefield,2,5,1089235,Snacks,Dry Fruits (250g),1,220,220,4.17,215.83,2,Wallet
TXN021955,13-02-2025 13:46,SmartRetail,Indiranagar,1,5,1000513,Snacks,Biscuits,5,30,150,4.1,145.9,1,UPI
TXN021956,20-02-2025 09:02,SmartRetail,Whitefield,2,5,1028582,Dairy,Paneer (200g),4,85,340,21.88,318.12,3,Card
TXN021957,06-02-2025 15:01,SmartRetail,Whitefield,2,5,1097422,Dairy,Paneer (200g),3,85,255,23.03,231.97,2,Wallet
TXN021958,12-07-2024 13:59,SmartRetail,Yelahanka,5,5,1011707,Dairy,Milk (1L),1,55,55,5.53,49.47,0,Card
TXN021959,04-10-2024 08:17,SmartRetail,Yelahanka,5,5,1050908,Beverages,Red Bull (250ml),5,125,625,1.47,623.53,6,Wallet
TXN021960,29-06-2024 16:29,SmartRetail,Whitefield,2,5,1017935,Dairy,Paneer (200g),5,85,425,12.24,412.76,4,Cash
TXN021961,13-01-2025 13:40,SmartRetail,Jayanagar,3,5,1016841,Groceries,Rice (5kg),1,280,280,7.48,272.52,2,Cash
TXN021962,25-05-2025 12:36,SmartRetail,Jayanagar,3,5,1092604,Personal Care,Shampoo (250ml),5,180,900,134.84,765.16,7,Wallet
TXN021963,26-08-2024 17:28,SmartRetail,Indiranagar,1,5,1014111,Snacks,Kurkure,2,15,30,3.86,26.14,0,Wallet
TXN021964,03-11-2024 13:17,SmartRetail,Jayanagar,3,5,1055171,Dairy,Cheese (200g),4,120,480,39.2,440.8,4,Card
TXN021965,14-10-2024 09:16,SmartRetail,Jayanagar,3,5,1009460,Beverages,Bisleri Water (1L),3,20,60,5.68,54.32,0,UPI
TXN021966,28-11-2024 10:29,SmartRetail,Whitefield,2,5,1019520,Dairy,Paneer (200g),2,85,170,9.42,160.58,1,Wallet
TXN021967,24-08-2024 19:26,SmartRetail,Whitefield,2,5,1010695,Snacks,Dry Fruits (250g),1,220,220,5.56,214.44,2,Cash
TXN021968,22-08-2024 21:52,SmartRetail,Indiranagar,1,5,1027887,Beverages,Coca Cola (2L),4,85,340,41.16,298.84,2,UPI
TXN021969,05-12-2024 15:27,SmartRetail,Yelahanka,5,5,1036899,Personal Care,Facewash (100ml),1,160,160,19.85,140.15,1,UPI
TXN021970,30-05-2024 17:19,SmartRetail,Koramangala,4,5,1064478,Groceries,Sugar (1kg),5,45,225,21.61,203.39,2,UPI
TXN021971,23-01-2025 11:07,SmartRetail,Yelahanka,5,5,1058825,Snacks,Lays Chips,5,20,100,5.13,94.87,0,Wallet
TXN021972,15-10-2024 09:14,SmartRetail,Jayanagar,3,5,1091173,Snacks,Kurkure,3,15,45,2.35,42.65,0,Wallet
TXN021973,30-12-2024 17:12,SmartRetail,Jayanagar,3,5,1000018,Snacks,Chocolate,3,40,120,4.28,115.72,1,Card
TXN021974,18-02-2025 19:40,SmartRetail,Jayanagar,3,5,1025899,Groceries,Rice (5kg),1,280,280,3.54,276.46,2,UPI
TXN021975,18-05-2025 13:36,SmartRetail,Whitefield,2,5,1047578,Groceries,Wheat Flour (5kg),2,250,500,21.62,478.38,4,Card
TXN021976,27-07-2024 17:59,SmartRetail,Yelahanka,5,5,1084164,Snacks,Lays Chips,3,20,60,1.87,58.13,0,Wallet
TXN021977,25-04-2025 21:54,SmartRetail,Indiranagar,1,5,1094434,Beverages,Red Bull (250ml),3,125,375,54.8,320.2,3,Cash
TXN021978,20-03-2025 19:21,SmartRetail,Indiranagar,1,5,1088886,Groceries,Sugar (1kg),5,45,225,12.91,212.09,2,Wallet
TXN021979,08-11-2024 11:54,SmartRetail,Indiranagar,1,5,1099353,Beverages,Bisleri Water (1L),2,20,40,5.7,34.3,0,Wallet
TXN021980,12-02-2025 08:20,SmartRetail,Jayanagar,3,5,1055311,Dairy,Curd (500g),4,35,140,10.07,129.93,1,Cash
TXN021981,23-02-2025 10:52,SmartRetail,Yelahanka,5,5,1056290,Dairy,Milk (1L),1,55,55,7.65,47.35,0,Wallet
TXN021982,18-03-2025 15:21,SmartRetail,Indiranagar,1,5,1011805,Beverages,Red Bull (250ml),3,125,375,46.04,328.96,3,Card
TXN021983,02-07-2024 12:28,SmartRetail,Whitefield,2,5,1078087,Beverages,Real Juice (1L),4,110,440,36.93,403.07,4,UPI
TXN021984,21-01-2025 11:19,SmartRetail,Whitefield,2,5,1025813,Beverages,Pepsi (2L),1,80,80,5.46,74.54,0,UPI
TXN021985,28-09-2024 20:17,SmartRetail,Yelahanka,5,5,1007555,Personal Care,Shampoo (250ml),2,180,360,5.63,354.37,3,Card
TXN021986,15-11-2024 12:36,SmartRetail,Jayanagar,3,5,1004123,Dairy,Milk (1L),2,55,110,3.25,106.75,1,Wallet
TXN021987,03-01-2025 13:48,SmartRetail,Indiranagar,1,5,1082670,Dairy,Cheese (200g),1,120,120,9.82,110.18,1,Wallet
TXN021988,10-01-2025 15:35,SmartRetail,Indiranagar,1,5,1042862,Groceries,Salt (1kg),1,20,20,2.59,17.41,0,UPI
TXN021989,05-01-2025 11:13,SmartRetail,Whitefield,2,5,1074103,Snacks,Chocolate,5,40,200,10.49,189.51,1,UPI
TXN021990,21-12-2024 09:45,SmartRetail,Whitefield,2,5,1048043,Beverages,Pepsi (2L),5,80,400,30.46,369.54,3,UPI
TXN021991,20-09-2024 19:20,SmartRetail,Indiranagar,1,5,1032976,Snacks,Kurkure,4,15,60,1.03,58.97,0,Cash
TXN021992,09-09-2024 08:09,SmartRetail,Whitefield,2,5,1054063,Personal Care,Soap (125g),1,40,40,3.11,36.89,0,Wallet
TXN021993,29-10-2024 11:13,SmartRetail,Indiranagar,1,5,1060045,Groceries,Pulses (1kg),3,90,270,33.28,236.72,2,UPI
TXN021994,07-05-2025 17:20,SmartRetail,Whitefield,2,5,1004461,Beverages,Bisleri Water (1L),5,20,100,8.81,91.19,0,Cash
TXN021995,17-08-2024 16:49,SmartRetail,Whitefield,2,5,1095137,Snacks,Lays Chips,1,20,20,1.79,18.21,0,UPI
TXN021996,14-05-2025 16:34,SmartRetail,Indiranagar,1,5,1022957,Beverages,Coca Cola (2L),1,85,85,12.5,72.5,0,UPI
TXN021997,04-01-2025 11:38,SmartRetail,Koramangala,4,5,1027772,Groceries,Rice (5kg),5,280,1400,103.5,1296.5,12,UPI
TXN021998,21-01-2025 12:41,SmartRetail,Koramangala,4,5,1044113,Beverages,Red Bull (250ml),1,125,125,14.76,110.24,1,Card
TXN021999,11-01-2025 13:32,SmartRetail,Koramangala,4,5,1045917,Beverages,Coca Cola (2L),2,85,170,19.19,150.81,1,Wallet
TXN022000,02-09-2024 19:25,SmartRetail,Whitefield,2,5,1061031,Beverages,Pepsi (2L),4,80,320,2.4,317.6,3,Card
TXN022001,25-12-2024 19:34,SmartRetail,Indiranagar,1,5,1075368,Dairy,Curd (500g),5,35,175,1.1,173.9,1,Cash
TXN022002,16-04-2025 14:47,SmartRetail,Yelahanka,5,5,1086049,Dairy,Milk (1L),4,55,220,28.83,191.17,1,Cash
TXN022003,16-08-2024 13:40,SmartRetail,Yelahanka,5,5,1051762,Personal Care,Facewash (100ml),2,160,320,33.32,286.68,2,Card
TXN022004,27-10-2024 19:16,SmartRetail,Whitefield,2,5,1064658,Groceries,Pulses (1kg),3,90,270,38.42,231.58,2,UPI
TXN022005,12-11-2024 15:53,SmartRetail,Jayanagar,3,5,1089754,Groceries,Salt (1kg),3,20,60,2.86,57.14,0,Cash
TXN022006,26-06-2024 17:30,SmartRetail,Jayanagar,3,5,1000800,Personal Care,Facewash (100ml),2,160,320,47.26,272.74,2,Card
TXN022007,08-11-2024 16:28,SmartRetail,Jayanagar,3,5,1052033,Dairy,Curd (500g),4,35,140,11.94,128.06,1,Wallet
TXN022008,02-02-2025 21:01,SmartRetail,Whitefield,2,5,1068212,Snacks,Kurkure,1,15,15,1.65,13.35,0,Wallet
TXN022009,14-06-2024 14:40,SmartRetail,Jayanagar,3,5,1064895,Dairy,Curd (500g),5,35,175,12.84,162.16,1,Cash
TXN022010,29-11-2024 13:38,SmartRetail,Whitefield,2,5,1079655,Snacks,Dry Fruits (250g),2,220,440,29.92,410.08,4,Cash
TXN022011,11-08-2024 13:29,SmartRetail,Yelahanka,5,5,1031896,Snacks,Biscuits,4,30,120,2.75,117.25,1,Card
TXN022012,20-05-2025 09:26,SmartRetail,Jayanagar,3,5,1070795,Snacks,Lays Chips,2,20,40,5.81,34.19,0,Cash
TXN022013,19-12-2024 10:31,SmartRetail,Indiranagar,1,5,1078962,Groceries,Sugar (1kg),1,45,45,0.24,44.76,0,Card
TXN022014,17-12-2024 09:58,SmartRetail,Jayanagar,3,5,1010654,Dairy,Butter (100g),3,55,165,0.95,164.05,1,Cash
TXN022015,27-07-2024 12:45,SmartRetail,Yelahanka,5,5,1039792,Snacks,Kurkure,1,15,15,1.3,13.7,0,UPI
TXN022016,15-02-2025 11:45,SmartRetail,Whitefield,2,5,1085218,Personal Care,Shampoo (250ml),4,180,720,16.18,703.82,7,Cash
TXN022017,02-02-2025 13:57,SmartRetail,Indiranagar,1,5,1096622,Snacks,Kurkure,1,15,15,0.28,14.72,0,Card
TXN022018,07-09-2024 13:46,SmartRetail,Whitefield,2,5,1088295,Beverages,Red Bull (250ml),1,125,125,18.04,106.96,1,Wallet
TXN022019,26-09-2024 17:41,SmartRetail,Yelahanka,5,5,1067568,Beverages,Pepsi (2L),4,80,320,13.25,306.75,3,Cash
TXN022020,14-03-2025 21:34,SmartRetail,Yelahanka,5,5,1041414,Groceries,Rice (5kg),2,280,560,82.62,477.38,4,Wallet
TXN022021,19-07-2024 08:22,SmartRetail,Yelahanka,5,5,1069628,Dairy,Butter (100g),3,55,165,14.55,150.45,1,Card
TXN022022,23-10-2024 21:33,SmartRetail,Koramangala,4,5,1010319,Snacks,Dry Fruits (250g),2,220,440,6.34,433.66,4,Card
TXN022023,12-10-2024 11:05,SmartRetail,Whitefield,2,5,1055191,Groceries,Wheat Flour (5kg),5,250,1250,187.11,1062.89,10,UPI
TXN022024,22-05-2025 09:30,SmartRetail,Yelahanka,5,5,1084997,Snacks,Chocolate,3,40,120,15.86,104.14,1,Wallet
TXN022025,05-03-2025 13:25,SmartRetail,Koramangala,4,5,1009031,Groceries,Cooking Oil (1L),4,130,520,10.12,509.88,5,UPI
TXN022026,27-03-2025 13:10,SmartRetail,Indiranagar,1,5,1036500,Groceries,Wheat Flour (5kg),1,250,250,13.31,236.69,2,Wallet
TXN022027,26-08-2024 10:59,SmartRetail,Whitefield,2,5,1034920,Groceries,Salt (1kg),5,20,100,3.47,96.53,0,Wallet
TXN022028,02-01-2025 11:18,SmartRetail,Indiranagar,1,5,1036967,Personal Care,Shampoo (250ml),5,180,900,15.64,884.36,8,UPI
TXN022029,22-01-2025 16:43,SmartRetail,Whitefield,2,5,1013958,Snacks,Biscuits,2,30,60,8.6,51.4,0,Card
TXN022030,19-10-2024 09:00,SmartRetail,Yelahanka,5,5,1043974,Snacks,Dry Fruits (250g),2,220,440,14.49,425.51,4,UPI
TXN022031,29-05-2024 08:58,SmartRetail,Indiranagar,1,5,1024505,Beverages,Bisleri Water (1L),4,20,80,9.75,70.25,0,Wallet
TXN022032,20-11-2024 10:37,SmartRetail,Indiranagar,1,5,1027851,Snacks,Biscuits,3,30,90,6.2,83.8,0,Card
TXN022033,24-04-2025 21:59,SmartRetail,Jayanagar,3,5,1045787,Beverages,Real Juice (1L),3,110,330,40.82,289.18,2,Wallet
TXN022034,29-10-2024 14:52,SmartRetail,Koramangala,4,5,1078787,Beverages,Real Juice (1L),5,110,550,74.4,475.6,4,Wallet
TXN022035,16-12-2024 14:32,SmartRetail,Whitefield,2,5,1085033,Beverages,Red Bull (250ml),5,125,625,51.06,573.94,5,UPI
TXN022036,19-02-2025 10:40,SmartRetail,Koramangala,4,5,1095984,Personal Care,Soap (125g),5,40,200,27.57,172.43,1,UPI
TXN022037,08-04-2025 08:35,SmartRetail,Koramangala,4,5,1039775,Groceries,Cooking Oil (1L),1,130,130,16.21,113.79,1,Cash
TXN022038,29-07-2024 20:30,SmartRetail,Indiranagar,1,5,1003147,Personal Care,Facewash (100ml),2,160,320,31.76,288.24,2,Card
TXN022039,12-01-2025 08:50,SmartRetail,Yelahanka,5,5,1004949,Groceries,Cooking Oil (1L),4,130,520,36.84,483.16,4,UPI
TXN022040,21-06-2024 18:22,SmartRetail,Jayanagar,3,5,1025679,Beverages,Coca Cola (2L),3,85,255,19.93,235.07,2,Cash
TXN022041,29-06-2024 10:55,SmartRetail,Yelahanka,5,5,1089663,Groceries,Pulses (1kg),5,90,450,41.3,408.7,4,Wallet
TXN022042,09-11-2024 21:30,SmartRetail,Indiranagar,1,5,1093298,Personal Care,Shampoo (250ml),2,180,360,11.69,348.31,3,Card
TXN022043,03-11-2024 20:19,SmartRetail,Yelahanka,5,5,1056720,Groceries,Sugar (1kg),2,45,90,8.29,81.71,0,Cash
TXN022044,24-11-2024 08:49,SmartRetail,Whitefield,2,5,1013096,Snacks,Lays Chips,4,20,80,2.04,77.96,0,UPI
TXN022045,31-07-2024 08:53,SmartRetail,Whitefield,2,5,1098466,Dairy,Cheese (200g),2,120,240,0.28,239.72,2,Cash
TXN022046,26-09-2024 13:16,SmartRetail,Yelahanka,5,5,1052959,Beverages,Bisleri Water (1L),2,20,40,5.2,34.8,0,UPI
TXN022047,23-10-2024 21:07,SmartRetail,Indiranagar,1,5,1027202,Personal Care,Facewash (100ml),5,160,800,60.09,739.91,7,Cash
TXN022048,17-12-2024 11:16,SmartRetail,Whitefield,2,5,1090807,Dairy,Curd (500g),2,35,70,5.07,64.93,0,Cash
TXN022049,25-12-2024 11:29,SmartRetail,Koramangala,4,5,1043113,Beverages,Coca Cola (2L),4,85,340,27.86,312.14,3,Card
TXN022050,10-02-2025 15:00,SmartRetail,Yelahanka,5,5,1057462,Dairy,Paneer (200g),1,85,85,8.57,76.43,0,UPI
TXN022051,26-08-2024 10:52,SmartRetail,Koramangala,4,5,1052325,Beverages,Bisleri Water (1L),5,20,100,14.45,85.55,0,Card
TXN022052,04-05-2025 19:14,SmartRetail,Indiranagar,1,5,1050005,Snacks,Dry Fruits (250g),2,220,440,2.64,437.36,4,Wallet
TXN022053,07-11-2024 14:23,SmartRetail,Whitefield,2,5,1052835,Snacks,Lays Chips,1,20,20,1.11,18.89,0,Wallet
TXN022054,15-08-2024 15:48,SmartRetail,Indiranagar,1,5,1005163,Snacks,Dry Fruits (250g),5,220,1100,134.28,965.72,9,Card
TXN022055,12-06-2024 08:43,SmartRetail,Whitefield,2,5,1031482,Dairy,Cheese (200g),4,120,480,34.85,445.15,4,Cash
TXN022056,22-06-2024 10:11,SmartRetail,Indiranagar,1,5,1094628,Snacks,Dry Fruits (250g),5,220,1100,35.9,1064.1,10,Cash
TXN022057,20-08-2024 18:54,SmartRetail,Jayanagar,3,5,1009114,Groceries,Salt (1kg),5,20,100,4.5,95.5,0,Card
TXN022058,02-06-2024 10:21,SmartRetail,Jayanagar,3,5,1046915,Snacks,Biscuits,2,30,60,3.18,56.82,0,Cash
TXN022059,10-01-2025 21:43,SmartRetail,Indiranagar,1,5,1001301,Personal Care,Shampoo (250ml),1,180,180,3.86,176.14,1,UPI
TXN022060,18-02-2025 12:02,SmartRetail,Koramangala,4,5,1063376,Dairy,Paneer (200g),1,85,85,7.63,77.37,0,Cash
TXN022061,06-06-2024 16:51,SmartRetail,Yelahanka,5,5,1027256,Snacks,Lays Chips,2,20,40,4.81,35.19,0,Cash
TXN022062,15-05-2025 12:14,SmartRetail,Yelahanka,5,5,1028480,Personal Care,Toothpaste (150g),5,90,450,60.71,389.29,3,Wallet
TXN022063,12-11-2024 12:57,SmartRetail,Koramangala,4,5,1029663,Personal Care,Soap (125g),3,40,120,0.65,119.35,1,Wallet
TXN022064,24-05-2025 13:42,SmartRetail,Indiranagar,1,5,1049038,Groceries,Sugar (1kg),1,45,45,4.51,40.49,0,Cash
TXN022065,25-10-2024 19:42,SmartRetail,Koramangala,4,5,1051085,Snacks,Lays Chips,5,20,100,7.29,92.71,0,Wallet
TXN022066,16-01-2025 14:32,SmartRetail,Koramangala,4,5,1060612,Beverages,Real Juice (1L),3,110,330,34.2,295.8,2,UPI
TXN022067,16-09-2024 19:45,SmartRetail,Jayanagar,3,5,1083821,Groceries,Sugar (1kg),3,45,135,1.48,133.52,1,UPI
TXN022068,02-03-2025 20:36,SmartRetail,Jayanagar,3,5,1081458,Dairy,Butter (100g),5,55,275,30.24,244.76,2,Wallet
TXN022069,15-02-2025 12:12,SmartRetail,Whitefield,2,5,1036345,Beverages,Pepsi (2L),1,80,80,6.92,73.08,0,UPI
TXN022070,20-03-2025 14:03,SmartRetail,Koramangala,4,5,1009696,Dairy,Cheese (200g),1,120,120,1.42,118.58,1,Cash
TXN022071,17-06-2024 08:29,SmartRetail,Koramangala,4,5,1064889,Dairy,Cheese (200g),5,120,600,33.25,566.75,5,Wallet
TXN022072,26-04-2025 20:48,SmartRetail,Koramangala,4,5,1025643,Snacks,Kurkure,3,15,45,6.25,38.75,0,Card
TXN022073,24-05-2025 15:59,SmartRetail,Jayanagar,3,5,1072652,Personal Care,Soap (125g),5,40,200,7.39,192.61,1,Card
TXN022074,07-06-2024 10:25,SmartRetail,Indiranagar,1,5,1026725,Dairy,Butter (100g),5,55,275,27.39,247.61,2,Wallet
TXN022075,20-04-2025 19:58,SmartRetail,Yelahanka,5,5,1068441,Dairy,Cheese (200g),1,120,120,10.49,109.51,1,UPI
TXN022076,28-05-2024 10:45,SmartRetail,Koramangala,4,5,1025105,Personal Care,Toothpaste (150g),5,90,450,63.48,386.52,3,Cash
TXN022077,13-07-2024 20:09,SmartRetail,Whitefield,2,5,1098873,Dairy,Butter (100g),5,55,275,40.9,234.1,2,Wallet
TXN022078,29-12-2024 10:39,SmartRetail,Jayanagar,3,5,1067284,Beverages,Coca Cola (2L),4,85,340,43.39,296.61,2,UPI
TXN022079,14-12-2024 19:37,SmartRetail,Indiranagar,1,5,1015990,Dairy,Paneer (200g),1,85,85,1.4,83.6,0,Card
TXN022080,14-10-2024 17:06,SmartRetail,Indiranagar,1,5,1075112,Beverages,Real Juice (1L),1,110,110,5.63,104.37,1,Card
TXN022081,16-05-2025 20:39,SmartRetail,Jayanagar,3,5,1007856,Groceries,Salt (1kg),2,20,40,4.83,35.17,0,Card
TXN022082,01-11-2024 14:44,SmartRetail,Koramangala,4,5,1029430,Snacks,Chocolate,2,40,80,2.48,77.52,0,Wallet
TXN022083,05-11-2024 20:32,SmartRetail,Jayanagar,3,5,1066363,Beverages,Red Bull (250ml),3,125,375,23.72,351.28,3,UPI
TXN022084,13-05-2025 16:08,SmartRetail,Indiranagar,1,5,1017904,Groceries,Rice (5kg),5,280,1400,8.18,1391.82,13,Cash
TXN022085,13-03-2025 13:57,SmartRetail,Jayanagar,3,5,1006629,Groceries,Pulses (1kg),3,90,270,24.87,245.13,2,Cash
TXN022086,30-08-2024 12:16,SmartRetail,Indiranagar,1,5,1034419,Beverages,Bisleri Water (1L),1,20,20,1.41,18.59,0,Card
TXN022087,03-12-2024 15:38,SmartRetail,Yelahanka,5,5,1008607,Beverages,Coca Cola (2L),5,85,425,47.35,377.65,3,Cash
TXN022088,24-07-2024 09:04,SmartRetail,Koramangala,4,5,1096117,Beverages,Red Bull (250ml),4,125,500,13.98,486.02,4,UPI
TXN022089,28-04-2025 19:33,SmartRetail,Jayanagar,3,5,1083257,Groceries,Cooking Oil (1L),5,130,650,73.61,576.39,5,Wallet
TXN022090,26-05-2024 12:43,SmartRetail,Koramangala,4,5,1083239,Dairy,Curd (500g),1,35,35,3.3,31.7,0,Wallet
TXN022091,24-05-2025 20:01,SmartRetail,Indiranagar,1,5,1038233,Groceries,Pulses (1kg),5,90,450,42.7,407.3,4,Wallet
TXN022092,24-03-2025 21:38,SmartRetail,Jayanagar,3,5,1047147,Personal Care,Soap (125g),5,40,200,7.89,192.11,1,Card
TXN022093,25-12-2024 14:32,SmartRetail,Whitefield,2,5,1015104,Groceries,Cooking Oil (1L),5,130,650,80.67,569.33,5,Cash
TXN022094,20-05-2025 08:16,SmartRetail,Koramangala,4,5,1036936,Snacks,Dry Fruits (250g),3,220,660,13.61,646.39,6,Cash
TXN022095,04-04-2025 18:35,SmartRetail,Jayanagar,3,5,1069337,Beverages,Real Juice (1L),2,110,220,24.11,195.89,1,UPI
TXN022096,03-11-2024 19:32,SmartRetail,Indiranagar,1,5,1045709,Dairy,Curd (500g),2,35,70,1.55,68.45,0,Wallet
TXN022097,19-04-2025 14:31,SmartRetail,Indiranagar,1,5,1041558,Groceries,Sugar (1kg),5,45,225,11.97,213.03,2,Card
TXN022098,24-10-2024 16:47,SmartRetail,Indiranagar,1,5,1054880,Groceries,Salt (1kg),5,20,100,11.76,88.24,0,Cash
TXN022099,21-02-2025 11:34,SmartRetail,Koramangala,4,5,1065002,Dairy,Milk (1L),4,55,220,14.02,205.98,2,Cash
TXN022100,05-03-2025 09:05,SmartRetail,Indiranagar,1,5,1079587,Groceries,Wheat Flour (5kg),2,250,500,74.3,425.7,4,Cash
TXN022101,13-01-2025 20:15,SmartRetail,Indiranagar,1,5,1004297,Groceries,Cooking Oil (1L),2,130,260,30.94,229.06,2,Wallet
TXN022102,08-12-2024 20:34,SmartRetail,Whitefield,2,5,1091213,Snacks,Kurkure,5,15,75,0.98,74.02,0,Cash
TXN022103,14-10-2024 20:02,SmartRetail,Indiranagar,1,5,1008819,Personal Care,Toothpaste (150g),3,90,270,9.27,260.73,2,Cash
TXN022104,05-09-2024 08:41,SmartRetail,Jayanagar,3,5,1023697,Dairy,Butter (100g),1,55,55,6.59,48.41,0,Wallet
TXN022105,23-10-2024 12:25,SmartRetail,Koramangala,4,5,1018574,Dairy,Butter (100g),4,55,220,16.24,203.76,2,Cash
TXN022106,09-10-2024 09:34,SmartRetail,Indiranagar,1,5,1045526,Snacks,Kurkure,5,15,75,3.08,71.92,0,UPI
TXN022107,09-05-2025 19:44,SmartRetail,Yelahanka,5,5,1051129,Dairy,Milk (1L),2,55,110,5.7,104.3,1,Wallet
TXN022108,29-10-2024 19:26,SmartRetail,Whitefield,2,5,1008671,Dairy,Milk (1L),3,55,165,14.87,150.13,1,Cash
TXN022109,22-10-2024 12:00,SmartRetail,Koramangala,4,5,1050502,Dairy,Milk (1L),1,55,55,2.47,52.53,0,UPI
TXN022110,10-10-2024 16:04,SmartRetail,Whitefield,2,5,1085079,Snacks,Kurkure,3,15,45,3.2,41.8,0,Wallet
TXN022111,19-03-2025 08:33,SmartRetail,Whitefield,2,5,1080389,Dairy,Milk (1L),4,55,220,21.5,198.5,1,Wallet
TXN022112,11-11-2024 20:10,SmartRetail,Jayanagar,3,5,1057989,Dairy,Cheese (200g),2,120,240,32.97,207.03,2,UPI
TXN022113,18-03-2025 17:41,SmartRetail,Whitefield,2,5,1065615,Snacks,Biscuits,2,30,60,2.31,57.69,0,Cash
TXN022114,21-08-2024 16:32,SmartRetail,Yelahanka,5,5,1019212,Beverages,Bisleri Water (1L),1,20,20,2.23,17.77,0,Card
TXN022115,21-09-2024 14:52,SmartRetail,Yelahanka,5,5,1062051,Personal Care,Soap (125g),1,40,40,5.18,34.82,0,Wallet
TXN022116,20-02-2025 20:51,SmartRetail,Yelahanka,5,5,1048695,Beverages,Red Bull (250ml),5,125,625,60.6,564.4,5,Cash
TXN022117,04-07-2024 13:34,SmartRetail,Jayanagar,3,5,1042336,Groceries,Wheat Flour (5kg),1,250,250,21.35,228.65,2,Cash
TXN022118,11-11-2024 16:45,SmartRetail,Jayanagar,3,5,1024643,Groceries,Salt (1kg),5,20,100,11.73,88.27,0,Wallet
TXN022119,27-08-2024 18:32,SmartRetail,Koramangala,4,5,1049590,Beverages,Coca Cola (2L),4,85,340,45.66,294.34,2,UPI
TXN022120,13-05-2025 18:26,SmartRetail,Koramangala,4,5,1066329,Dairy,Butter (100g),4,55,220,6.83,213.17,2,Card
TXN022121,10-10-2024 17:21,SmartRetail,Whitefield,2,5,1069241,Beverages,Bisleri Water (1L),4,20,80,9.05,70.95,0,Cash
TXN022122,29-01-2025 16:14,SmartRetail,Yelahanka,5,5,1004245,Snacks,Lays Chips,5,20,100,0.13,99.87,0,Card
TXN022123,15-12-2024 10:16,SmartRetail,Indiranagar,1,5,1099794,Groceries,Cooking Oil (1L),5,130,650,51.2,598.8,5,UPI
TXN022124,18-01-2025 20:30,SmartRetail,Yelahanka,5,5,1022884,Beverages,Red Bull (250ml),4,125,500,38.58,461.42,4,Cash
TXN022125,25-10-2024 17:25,SmartRetail,Indiranagar,1,5,1084696,Snacks,Lays Chips,3,20,60,5.67,54.33,0,Wallet
TXN022126,07-09-2024 15:45,SmartRetail,Indiranagar,1,5,1013318,Dairy,Paneer (200g),1,85,85,10.61,74.39,0,Card
TXN022127,21-10-2024 11:44,SmartRetail,Indiranagar,1,5,1019162,Groceries,Wheat Flour (5kg),3,250,750,107.52,642.48,6,Cash
TXN022128,05-02-2025 11:26,SmartRetail,Yelahanka,5,5,1022175,Personal Care,Facewash (100ml),4,160,640,7.15,632.85,6,Cash
TXN022129,20-05-2025 13:34,SmartRetail,Whitefield,2,5,1041567,Snacks,Biscuits,1,30,30,4.38,25.62,0,UPI
TXN022130,19-07-2024 12:34,SmartRetail,Whitefield,2,5,1088192,Snacks,Kurkure,5,15,75,2.56,72.44,0,Cash
TXN022131,25-04-2025 11:40,SmartRetail,Jayanagar,3,5,1024377,Snacks,Kurkure,3,15,45,3.36,41.64,0,UPI
TXN022132,12-12-2024 10:57,SmartRetail,Jayanagar,3,5,1084663,Groceries,Sugar (1kg),2,45,90,11.01,78.99,0,UPI
